product_id,software_name,cert_type,cert_id,cert_vendor,cert_product,pqc_algorithms,certification_level,status,cert_date,cert_link
nokia-quantum-safe-networks,Nokia Quantum-Safe Networks,FIPS 140-3,4449,Nokia XHAUL,Wavence Microwave radio cryptoModule,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-03-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4449
nokia-quantum-safe-networks,Nokia Quantum-Safe Networks,FIPS 140-3,4672,Nokia Corporation,7705 SAR-OS SAR-18/8/X/Ax/Wx/W/H/Hc Control Plane Cryptographic Module (SARCM),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-12-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4672
nokia-quantum-safe-networks,Nokia Quantum-Safe Networks,FIPS 140-3,4671,Nokia Corporation,7705 SAR-OS SAR-A/M Cryptographic Module (SARCM),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-12-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4671
nokia-quantum-safe-networks,Nokia Quantum-Safe Networks,FIPS 140-3,4673,Nokia Corporation,SR-OS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-01-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4673
nokia-quantum-safe-networks,Nokia Quantum-Safe Networks,FIPS 140-3,5064,Nokia Corporation,Infinera G42,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-09-22,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5064
nokia-quantum-safe-railways,Nokia Quantum-Safe Railways,FIPS 140-3,4672,Nokia Corporation,7705 SAR-OS SAR-18/8/X/Ax/Wx/W/H/Hc Control Plane Cryptographic Module (SARCM),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-12-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4672
nokia-quantum-safe-railways,Nokia Quantum-Safe Railways,FIPS 140-3,4673,Nokia Corporation,SR-OS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-01-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4673
nokia-quantum-safe-railways,Nokia Quantum-Safe Railways,FIPS 140-3,5064,Nokia Corporation,Infinera G42,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-09-22,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5064
nutanix-ahv,Nutanix AHV,FIPS 140-3,4249,"Nutanix, Inc.",Nutanix Cryptographic Module for OpenSSL,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-06-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4249
ovhcloud-qrng-ssl,OVHcloud QRNG SSL,FIPS 140-3,5042,OVHcloud,OVHcloud KMS,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-07-22,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5042
openssl,OpenSSL,ACVP,A7481,The OpenSSL Corporation,OpenSSL FIPS Provider,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-10-06,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20272
openssl,OpenSSL,FIPS 140-3,4985,The OpenSSL Project,OpenSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-03-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4985
oracle-ai-database-26ai,Oracle AI Database 26ai,ACVP,A7758,Oracle Corporation,Oracle OpenSSL FIPS Provider,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-12-11,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20549
oracle-ai-database-26ai,Oracle AI Database 26ai,FIPS 140-3,4506,Oracle Corporation,Oracle OpenSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-05-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4506
oracle-key-vault,Oracle Key Vault,ACVP,A7758,Oracle Corporation,Oracle OpenSSL FIPS Provider,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-12-11,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20549
oracle-key-vault,Oracle Key Vault,FIPS 140-3,4506,Oracle Corporation,Oracle OpenSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-05-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4506
oracle-linux-9-7,Oracle Linux 9.7,FIPS 140-3,4215,Oracle Corporation,Oracle Linux 8 OpenSSL Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-05-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4215
oracle-linux-9-7,Oracle Linux 9.7,FIPS 140-3,4506,Oracle Corporation,Oracle OpenSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-05-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4506
oracle-linux-9-7,Oracle Linux 9.7,FIPS 140-3,4779,Oracle Corporation,Oracle Linux 9 OpenSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4779
pqcryptolib-core,PQCryptoLib-Core,ACVP,A6553,PQShield LTD,PQCryptoLib,"ML-DSA, ML-KEM",,Active,2025-01-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19263
pqcryptolib-core,PQCryptoLib-Core,ACVP,A6920,PQShield LTD,PQPerform-Lattice,"ML-DSA, ML-KEM",,Active,2025-05-09,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19632
pqcryptolib-core,PQCryptoLib-Core,ACVP,A7693,PQShield LTD,PQCryptoLib-Core,"ML-DSA, ML-KEM",,Active,2025-11-18,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20478
pqcryptolib-core,PQCryptoLib-Core,FIPS 140-3,4800,PQShield LTD,PQCryptoLib,Potentially PQC (Name Match),FIPS 140-3 L3,Active,2024-09-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4800
pqmicrolib-core,PQMicroLib-Core,ACVP,A6553,PQShield LTD,PQCryptoLib,"ML-DSA, ML-KEM",,Active,2025-01-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19263
pqmicrolib-core,PQMicroLib-Core,ACVP,A6920,PQShield LTD,PQPerform-Lattice,"ML-DSA, ML-KEM",,Active,2025-05-09,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19632
pqmicrolib-core,PQMicroLib-Core,ACVP,A7693,PQShield LTD,PQCryptoLib-Core,"ML-DSA, ML-KEM",,Active,2025-11-18,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20478
pqmicrolib-core,PQMicroLib-Core,FIPS 140-3,4800,PQShield LTD,PQCryptoLib,Potentially PQC (Name Match),FIPS 140-3 L3,Active,2024-09-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4800
pqshield-core,PQShield Core,FIPS 140-3,4800,PQShield LTD,PQCryptoLib,Potentially PQC (Name Match),FIPS 140-3 L3,Active,2024-09-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4800
pqshield-pqe2e-messaging-sdk,PQShield PQE2E Messaging SDK,FIPS 140-3,4800,PQShield LTD,PQCryptoLib,Potentially PQC (Name Match),FIPS 140-3 L3,Active,2024-09-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4800
pqshield-pqsdk,PQShield PQSDK,ACVP,A6553,PQShield LTD,PQCryptoLib,"ML-DSA, ML-KEM",,Active,2025-01-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19263
pqshield-pqsdk,PQShield PQSDK,ACVP,A6920,PQShield LTD,PQPerform-Lattice,"ML-DSA, ML-KEM",,Active,2025-05-09,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19632
pqshield-pqsdk,PQShield PQSDK,ACVP,A7693,PQShield LTD,PQCryptoLib-Core,"ML-DSA, ML-KEM",,Active,2025-11-18,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20478
pqshield-pqsdk,PQShield PQSDK,FIPS 140-3,4800,PQShield LTD,PQCryptoLib,Potentially PQC (Name Match),FIPS 140-3 L3,Active,2024-09-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4800
palo-alto-cortex-xdr,Palo Alto Cortex XDR,FIPS 140-3,4917,"Palo Alto Networks, Inc.",WildFire 11.0 WF-500 and WF-500-B,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-12-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4917
palo-alto-cortex-xdr,Palo Alto Cortex XDR,FIPS 140-3,4927,"Palo Alto Networks, Inc.","Panorama 11.0 M-200, M-300, M-600 and M-700",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-12-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4927
palo-alto-cortex-xdr,Palo Alto Cortex XDR,FIPS 140-3,4935,"Palo Alto Networks, Inc.",Panorama Virtual Appliance 11.0,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-01-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4935
palo-alto-globalprotect,Palo Alto GlobalProtect,FIPS 140-3,4704,"Palo Alto Networks, Inc.",Palo Alto Networks SD-WAN Instant-On Network (ION) Devices ION 1200 and ION 9000,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-06-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4704
palo-alto-globalprotect,Palo Alto GlobalProtect,FIPS 140-3,4715,"Palo Alto Networks, Inc.",Palo Alto Networks SD-WAN ION Core Crypto Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-07-08,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4715
palo-alto-globalprotect,Palo Alto GlobalProtect,FIPS 140-3,4719,"Palo Alto Networks, Inc.","Palo Alto Networks SD-WAN Instant-On Network (ION) Devices ION 1200, ION 1200-S, ION 3200, ION 5200, and ION 9200",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-07-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4719
palo-alto-globalprotect,Palo Alto GlobalProtect,FIPS 140-3,4768,"Palo Alto Networks, Inc.",Palo Alto Networks SD-WAN  Virtual Instant-On Network (vION),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4768
palo-alto-globalprotect,Palo Alto GlobalProtect,FIPS 140-3,4828,"Palo Alto Networks, Inc.",GlobalProtect App,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4828
palo-alto-pan-os,Palo Alto PAN-OS,FIPS 140-3,4760,"Palo Alto Networks, Inc.","PAN-OS 10.2 running on PA-220, PA-220R, PA-400 Series, PA-800 Series, PA-3200 Series, PA-3400 Series, PA-5200 Series, PA-5400 Series, PA-5450, and PA-7000 Series NGFWs",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4760
palo-alto-pan-os,Palo Alto PAN-OS,FIPS 140-3,4762,"Palo Alto Networks, Inc.",PAN-OS 10.2 VM-Series,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-15,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4762
palo-alto-pan-os,Palo Alto PAN-OS,FIPS 140-3,4773,"Palo Alto Networks, Inc.",PAN-OS 11.0 VM-Series,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-21,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4773
palo-alto-pan-os,Palo Alto PAN-OS,FIPS 140-3,4829,"Palo Alto Networks, Inc.","PAN-OS 11.0 running on PA-400 Series, PA-800 Series, PA-1400 Series, PA-3200 Series, PA-3400 Series, PA-5200 Series, PA-5400 Series, PA-5450, and PA-7000 Series NGFWs",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4829
palo-alto-pan-os,Palo Alto PAN-OS,FIPS 140-3,4841,"Palo Alto Networks, Inc.",PAN-OS 10.1 Next-Generation Hardware Firewalls,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4841
palo-alto-prisma-sase,Palo Alto Prisma SASE,FIPS 140-3,4760,"Palo Alto Networks, Inc.","PAN-OS 10.2 running on PA-220, PA-220R, PA-400 Series, PA-800 Series, PA-3200 Series, PA-3400 Series, PA-5200 Series, PA-5400 Series, PA-5450, and PA-7000 Series NGFWs",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4760
palo-alto-prisma-sase,Palo Alto Prisma SASE,FIPS 140-3,4762,"Palo Alto Networks, Inc.",PAN-OS 10.2 VM-Series,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-15,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4762
palo-alto-prisma-sase,Palo Alto Prisma SASE,FIPS 140-3,4773,"Palo Alto Networks, Inc.",PAN-OS 11.0 VM-Series,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-21,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4773
palo-alto-prisma-sase,Palo Alto Prisma SASE,FIPS 140-3,4829,"Palo Alto Networks, Inc.","PAN-OS 11.0 running on PA-400 Series, PA-800 Series, PA-1400 Series, PA-3200 Series, PA-3400 Series, PA-5200 Series, PA-5400 Series, PA-5450, and PA-7000 Series NGFWs",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4829
palo-alto-prisma-sase,Palo Alto Prisma SASE,FIPS 140-3,4841,"Palo Alto Networks, Inc.",PAN-OS 10.1 Next-Generation Hardware Firewalls,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4841
palo-alto-quantum-safe-security,Palo Alto Quantum-Safe Security,FIPS 140-3,4917,"Palo Alto Networks, Inc.",WildFire 11.0 WF-500 and WF-500-B,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-12-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4917
palo-alto-quantum-safe-security,Palo Alto Quantum-Safe Security,FIPS 140-3,4927,"Palo Alto Networks, Inc.","Panorama 11.0 M-200, M-300, M-600 and M-700",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-12-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4927
palo-alto-quantum-safe-security,Palo Alto Quantum-Safe Security,FIPS 140-3,4935,"Palo Alto Networks, Inc.",Panorama Virtual Appliance 11.0,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-01-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4935
proofpoint-aegis,Proofpoint Aegis,FIPS 140-3,5125,Proofpoint Inc.,Proofpoint Cryptographic Module for Java,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-01-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5125
qualcomm-snapdragon-spu,Qualcomm Snapdragon SPU,FIPS 140-3,3911,"Qualcomm Technologies, Inc.",Qualcomm® Secure Processing Unit (SPU) Random Number Generator (RNG),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-05-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3911
qualcomm-snapdragon-spu,Qualcomm Snapdragon SPU,FIPS 140-3,4293,"Qualcomm Technologies, Inc.",Qualcomm® Secure Processing Unit,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-09-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4293
qualcomm-snapdragon-spu,Qualcomm Snapdragon SPU,FIPS 140-3,4778,"Qualcomm Technologies, Inc.",Qualcomm® Pseudo Random Number Generator,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4778
qualcomm-snapdragon-spu,Qualcomm Snapdragon SPU,FIPS 140-3,4896,"Qualcomm Technologies, Inc.",Qualcomm® Trusted Execution Environment (TEE) Software Cryptographic Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-11-21,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4896
qualcomm-snapdragon-spu,Qualcomm Snapdragon SPU,FIPS 140-3,5077,"Qualcomm Technologies, Inc.",Qualcomm® Crypto Engine Core,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5077
qualcomm-snapdragon-trusted-execution-environment,Qualcomm Snapdragon Trusted Execution Environment,FIPS 140-3,3911,"Qualcomm Technologies, Inc.",Qualcomm® Secure Processing Unit (SPU) Random Number Generator (RNG),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-05-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3911
qualcomm-snapdragon-trusted-execution-environment,Qualcomm Snapdragon Trusted Execution Environment,FIPS 140-3,4293,"Qualcomm Technologies, Inc.",Qualcomm® Secure Processing Unit,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-09-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4293
qualcomm-snapdragon-trusted-execution-environment,Qualcomm Snapdragon Trusted Execution Environment,FIPS 140-3,4778,"Qualcomm Technologies, Inc.",Qualcomm® Pseudo Random Number Generator,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4778
qualcomm-snapdragon-trusted-execution-environment,Qualcomm Snapdragon Trusted Execution Environment,FIPS 140-3,4896,"Qualcomm Technologies, Inc.",Qualcomm® Trusted Execution Environment (TEE) Software Cryptographic Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-11-21,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4896
qualcomm-snapdragon-trusted-execution-environment,Qualcomm Snapdragon Trusted Execution Environment,FIPS 140-3,5077,"Qualcomm Technologies, Inc.",Qualcomm® Crypto Engine Core,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5077
rambus-qse-ip,Rambus QSE IP,FIPS 140-3,4758,Rambus Inc.,CryptoManager Root of Trust RT-660,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-12,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4758
rambus-qse-ip,Rambus QSE IP,FIPS 140-3,4898,Rambus Inc.,SafeZone FIPS SW Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-11-22,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4898
rambus-qse-ip,Rambus QSE IP,FIPS 140-3,5100,Rambus Inc.,VaultIP RT-130,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5100
red-hat-enterprise-linux-10-pqc,Red Hat Enterprise Linux 10 PQC,FIPS 140-3,4746,"Red Hat®, Inc.",Red Hat Enterprise Linux 9 OpenSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-07-31,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4746
